has.passed,parent.batch.id,failure.reason.group
1,8147558,NO REASON GIVEN
1,8147562,NO REASON GIVEN
1,8147597,NO REASON GIVEN
1,8147647,NO REASON GIVEN
1,8147697,NO REASON GIVEN
1,8147703,NO REASON GIVEN
1,8147810,NO REASON GIVEN
0,8147983,NO REASON GIVEN
1,8148070,NO REASON GIVEN
1,8148077,NO REASON GIVEN
1,8148086,NO REASON GIVEN
0,8148262,NO REASON GIVEN
1,8148283,NO REASON GIVEN
1,8148378,NO REASON GIVEN
1,8148410,NO REASON GIVEN
1,8148510,NO REASON GIVEN
1,8148556,NO REASON GIVEN
0,8148647,NO REASON GIVEN
1,8148822,NO REASON GIVEN
1,8149077,NO REASON GIVEN
1,8149086,NO REASON GIVEN
1,8149155,NO REASON GIVEN
1,8149309,NO REASON GIVEN
1,8149473,NO REASON GIVEN
1,8149616,NO REASON GIVEN
1,8149623,NO REASON GIVEN
1,8149721,NO REASON GIVEN
1,8149725,NO REASON GIVEN
1,8149742,NO REASON GIVEN
1,8149804,NO REASON GIVEN
1,8149876,NO REASON GIVEN
1,8149880,NO REASON GIVEN
1,8149946,NO REASON GIVEN
1,8150168,NO REASON GIVEN
1,8150239,NO REASON GIVEN
1,8150258,NO REASON GIVEN
0,8150300,NO REASON GIVEN
1,8150332,NO REASON GIVEN
1,8150363,NO REASON GIVEN
1,8150384,NO REASON GIVEN
1,8150526,NO REASON GIVEN
1,8150676,NO REASON GIVEN
1,8150682,NO REASON GIVEN
0,8150804,NO REASON GIVEN
1,8151046,NO REASON GIVEN
1,8151058,NO REASON GIVEN
1,8151062,NO REASON GIVEN
1,8151087,NO REASON GIVEN
1,8151095,NO REASON GIVEN
1,8151101,NO REASON GIVEN
0,8151118,NO REASON GIVEN
1,8151120,NO REASON GIVEN
1,8151230,NO REASON GIVEN
0,8151242,NO REASON GIVEN
1,8151269,NO REASON GIVEN
1,8151334,NO REASON GIVEN
1,8151368,NO REASON GIVEN
1,8151435,NO REASON GIVEN
1,8151435,NO REASON GIVEN
1,8151492,NO REASON GIVEN
1,8151494,NO REASON GIVEN
1,8151580,NO REASON GIVEN
1,8151657,NO REASON GIVEN
1,8152077,NO REASON GIVEN
0,8152374,NO REASON GIVEN
1,8152422,NO REASON GIVEN
1,8152814,NO REASON GIVEN
1,8152846,NO REASON GIVEN
0,8152872,NO REASON GIVEN
1,8152874,NO REASON GIVEN
1,8152887,NO REASON GIVEN
1,8152887,NO REASON GIVEN
1,8152922,NO REASON GIVEN
1,8152988,NO REASON GIVEN
1,8154178,NO REASON GIVEN
0,8154180,NO REASON GIVEN
1,8154230,NO REASON GIVEN
0,8154237,NO REASON GIVEN
1,8154303,NO REASON GIVEN
1,8154385,NO REASON GIVEN
1,8154449,NO REASON GIVEN
0,8154564,NO REASON GIVEN
1,8154747,NO REASON GIVEN
1,8154751,NO REASON GIVEN
0,8154814,NO REASON GIVEN
1,8154916,NO REASON GIVEN
1,8154919,NO REASON GIVEN
1,8155078,NO REASON GIVEN
1,8156240,NO REASON GIVEN
1,8156299,NO REASON GIVEN
1,8156352,NO REASON GIVEN
1,8156431,NO REASON GIVEN
1,8156573,NO REASON GIVEN
1,8156613,NO REASON GIVEN
1,8156636,NO REASON GIVEN
1,8156636,NO REASON GIVEN
1,8156659,NO REASON GIVEN
1,8156783,NO REASON GIVEN
1,8156786,NO REASON GIVEN
1,8156852,NO REASON GIVEN
0,8156866,NO REASON GIVEN
1,8156875,NO REASON GIVEN
1,8157056,NO REASON GIVEN
0,8157088,NO REASON GIVEN
0,8157108,NO REASON GIVEN
1,8157214,NO REASON GIVEN
1,8157627,NO REASON GIVEN
0,8157747,NO REASON GIVEN
1,8157787,NO REASON GIVEN
1,8157798,NO REASON GIVEN
1,8157799,NO REASON GIVEN
1,8157818,NO REASON GIVEN
1,8157818,NO REASON GIVEN
1,8158007,NO REASON GIVEN
1,8158011,NO REASON GIVEN
1,8158015,NO REASON GIVEN
0,8158034,NO REASON GIVEN
1,8158085,NO REASON GIVEN
1,8158102,NO REASON GIVEN
1,8158138,NO REASON GIVEN
1,8158200,NO REASON GIVEN
1,8158246,NO REASON GIVEN
1,8158281,NO REASON GIVEN
1,8158313,NO REASON GIVEN
1,8158334,NO REASON GIVEN
1,8158454,NO REASON GIVEN
1,8158462,NO REASON GIVEN
1,8158557,NO REASON GIVEN
1,8158608,NO REASON GIVEN
1,8158621,NO REASON GIVEN
1,8158629,NO REASON GIVEN
1,8158654,NO REASON GIVEN
0,8158677,NO REASON GIVEN
1,8158808,NO REASON GIVEN
1,8158867,NO REASON GIVEN
1,8158875,NO REASON GIVEN
1,8158982,NO REASON GIVEN
1,8159079,NO REASON GIVEN
1,8159214,NO REASON GIVEN
1,8159284,NO REASON GIVEN
1,8159293,NO REASON GIVEN
0,8159373,NO REASON GIVEN
1,8159387,NO REASON GIVEN
1,8159436,NO REASON GIVEN
1,8159494,NO REASON GIVEN
1,8159495,NO REASON GIVEN
1,8159644,NO REASON GIVEN
1,8159714,NO REASON GIVEN
0,8159805,NO REASON GIVEN
0,8159987,NO REASON GIVEN
0,8160151,NO REASON GIVEN
1,8160284,NO REASON GIVEN
1,8160415,NO REASON GIVEN
1,8161520,NO REASON GIVEN
1,8161699,NO REASON GIVEN
1,8161782,NO REASON GIVEN
1,8161832,NO REASON GIVEN
1,8161836,NO REASON GIVEN
1,8161847,NO REASON GIVEN
1,8161943,NO REASON GIVEN
1,8161957,NO REASON GIVEN
1,8161978,NO REASON GIVEN
1,8161990,NO REASON GIVEN
0,8162007,NO REASON GIVEN
1,8162026,NO REASON GIVEN
1,8162101,NO REASON GIVEN
1,8162170,NO REASON GIVEN
1,8162395,NO REASON GIVEN
1,8162531,NO REASON GIVEN
1,8162574,NO REASON GIVEN
1,8162911,NO REASON GIVEN
1,8162921,NO REASON GIVEN
0,8162927,NO REASON GIVEN
1,8162933,NO REASON GIVEN
1,8162956,NO REASON GIVEN
1,8163261,NO REASON GIVEN
1,8163466,NO REASON GIVEN
1,8163488,NO REASON GIVEN
1,8163496,NO REASON GIVEN
1,8163611,NO REASON GIVEN
1,8163635,NO REASON GIVEN
1,8163655,NO REASON GIVEN
1,8163864,NO REASON GIVEN
1,8163879,NO REASON GIVEN
0,8163931,NO REASON GIVEN
0,8164045,NO REASON GIVEN
1,8164060,NO REASON GIVEN
1,8164064,NO REASON GIVEN
1,8164132,NO REASON GIVEN
1,8164383,NO REASON GIVEN
0,8164744,NO REASON GIVEN
1,8164750,NO REASON GIVEN
0,8164778,NO REASON GIVEN
1,8165216,NO REASON GIVEN
1,8165278,NO REASON GIVEN
0,8165334,NO REASON GIVEN
1,8165335,NO REASON GIVEN
1,8165342,NO REASON GIVEN
1,8165358,NO REASON GIVEN
1,8165367,NO REASON GIVEN
0,8165442,NO REASON GIVEN
1,8165457,NO REASON GIVEN
1,8165473,NO REASON GIVEN
1,8165677,NO REASON GIVEN
1,8165692,NO REASON GIVEN
1,8165712,NO REASON GIVEN
1,8165736,NO REASON GIVEN
1,8165831,NO REASON GIVEN
0,8165852,NO REASON GIVEN
1,8165881,NO REASON GIVEN
0,8165909,NO REASON GIVEN
1,8165910,NO REASON GIVEN
0,8165945,NO REASON GIVEN
1,8165991,NO REASON GIVEN
1,8165993,NO REASON GIVEN
1,8166069,NO REASON GIVEN
1,8166123,NO REASON GIVEN
0,8166145,NO REASON GIVEN
1,8166166,NO REASON GIVEN
1,8166175,NO REASON GIVEN
1,8166252,NO REASON GIVEN
1,8166254,NO REASON GIVEN
1,8166258,NO REASON GIVEN
1,8166276,NO REASON GIVEN
1,8166816,NO REASON GIVEN
1,8167215,NO REASON GIVEN
0,8167394,NO REASON GIVEN
1,8167489,NO REASON GIVEN
1,8167599,NO REASON GIVEN
1,8167654,NO REASON GIVEN
1,8167842,NO REASON GIVEN
1,8167942,NO REASON GIVEN
1,8168082,NO REASON GIVEN
1,8168088,NO REASON GIVEN
0,8168090,NO REASON GIVEN
1,8168161,NO REASON GIVEN
1,8168298,NO REASON GIVEN
0,8168410,NO REASON GIVEN
1,8168416,NO REASON GIVEN
1,8168859,NO REASON GIVEN
1,8168899,NO REASON GIVEN
1,8168906,NO REASON GIVEN
1,8168940,NO REASON GIVEN
0,8169052,NO REASON GIVEN
1,8169174,NO REASON GIVEN
1,8169189,NO REASON GIVEN
1,8169243,NO REASON GIVEN
1,8169266,NO REASON GIVEN
0,8169275,NO REASON GIVEN
1,8169309,NO REASON GIVEN
0,8169322,NO REASON GIVEN
1,8169352,NO REASON GIVEN
1,8169361,NO REASON GIVEN
1,8169477,NO REASON GIVEN
1,8169547,NO REASON GIVEN
1,8169606,NO REASON GIVEN
1,8169639,NO REASON GIVEN
1,8169658,NO REASON GIVEN
1,8169911,NO REASON GIVEN
1,8169975,NO REASON GIVEN
1,8170011,NO REASON GIVEN
0,8170079,NO REASON GIVEN
1,8170205,NO REASON GIVEN
0,8170377,NO REASON GIVEN
0,8170605,NO REASON GIVEN
1,8170641,NO REASON GIVEN
1,8170729,NO REASON GIVEN
1,8170870,NO REASON GIVEN
0,8170983,NO REASON GIVEN
1,8171003,NO REASON GIVEN
1,8171100,NO REASON GIVEN
1,8171112,NO REASON GIVEN
1,8171172,NO REASON GIVEN
1,8171249,NO REASON GIVEN
0,8171372,NO REASON GIVEN
1,8171516,NO REASON GIVEN
1,8171573,NO REASON GIVEN
1,8171714,NO REASON GIVEN
1,8171763,NO REASON GIVEN
1,8171894,NO REASON GIVEN
1,8171916,NO REASON GIVEN
1,8171937,NO REASON GIVEN
1,8171984,NO REASON GIVEN
1,8171986,NO REASON GIVEN
1,8171997,NO REASON GIVEN
1,8172095,NO REASON GIVEN
1,8172301,NO REASON GIVEN
1,8172349,NO REASON GIVEN
1,8172360,NO REASON GIVEN
1,8172362,NO REASON GIVEN
1,8172591,NO REASON GIVEN
1,8172596,NO REASON GIVEN
1,8172611,NO REASON GIVEN
1,8172812,NO REASON GIVEN
1,8172816,NO REASON GIVEN
1,8172818,NO REASON GIVEN
1,8172824,NO REASON GIVEN
1,8173002,NO REASON GIVEN
1,8173037,NO REASON GIVEN
1,8173060,NO REASON GIVEN
1,8173512,NO REASON GIVEN
1,8173757,NO REASON GIVEN
1,8173786,NO REASON GIVEN
1,8173792,NO REASON GIVEN
1,8173833,NO REASON GIVEN
1,8173889,NO REASON GIVEN
1,8173919,NO REASON GIVEN
1,8174154,NO REASON GIVEN
1,8174252,NO REASON GIVEN
1,8174443,NO REASON GIVEN
1,8174458,NO REASON GIVEN
1,8174469,NO REASON GIVEN
0,8174602,NO REASON GIVEN
0,8174633,NO REASON GIVEN
1,8174717,NO REASON GIVEN
1,8174727,NO REASON GIVEN
1,8174760,NO REASON GIVEN
1,8174770,NO REASON GIVEN
1,8174784,NO REASON GIVEN
1,8174829,NO REASON GIVEN
1,8174881,NO REASON GIVEN
0,8174966,NO REASON GIVEN
1,8175157,NO REASON GIVEN
0,8175198,NO REASON GIVEN
1,8175202,NO REASON GIVEN
1,8175287,NO REASON GIVEN
1,8175413,NO REASON GIVEN
1,8175525,NO REASON GIVEN
1,8175540,NO REASON GIVEN
1,8175545,NO REASON GIVEN
1,8175555,NO REASON GIVEN
1,8175624,NO REASON GIVEN
1,8175782,NO REASON GIVEN
1,8175790,NO REASON GIVEN
1,8176084,NO REASON GIVEN
1,8176183,NO REASON GIVEN
1,8176312,NO REASON GIVEN
1,8176313,NO REASON GIVEN
1,8176320,NO REASON GIVEN
0,8176367,NO REASON GIVEN
1,8176408,NO REASON GIVEN
0,8176430,NO REASON GIVEN
1,8176556,NO REASON GIVEN
1,8176558,NO REASON GIVEN
1,8176595,NO REASON GIVEN
1,8176620,NO REASON GIVEN
1,8176626,NO REASON GIVEN
1,8176652,NO REASON GIVEN
1,8176754,NO REASON GIVEN
1,8176767,NO REASON GIVEN
1,8176771,NO REASON GIVEN
1,8176824,NO REASON GIVEN
1,8176834,NO REASON GIVEN
0,8176835,NO REASON GIVEN
0,8176901,NO REASON GIVEN
1,8177054,NO REASON GIVEN
1,8177207,NO REASON GIVEN
1,8177217,NO REASON GIVEN
0,8177230,NO REASON GIVEN
0,8177240,NO REASON GIVEN
1,8177267,NO REASON GIVEN
1,8177301,NO REASON GIVEN
1,8177405,NO REASON GIVEN
1,8177504,NO REASON GIVEN
1,8177560,NO REASON GIVEN
1,8177582,NO REASON GIVEN
1,8177596,NO REASON GIVEN
1,8177605,NO REASON GIVEN
1,8177610,NO REASON GIVEN
1,8177980,NO REASON GIVEN
0,8178179,NO REASON GIVEN
1,8178265,NO REASON GIVEN
1,8178331,NO REASON GIVEN
1,8178383,NO REASON GIVEN
1,8178398,NO REASON GIVEN
1,8178414,NO REASON GIVEN
1,8178420,NO REASON GIVEN
1,8178428,NO REASON GIVEN
1,8178437,NO REASON GIVEN
1,8178529,NO REASON GIVEN
1,8178532,NO REASON GIVEN
1,8178543,NO REASON GIVEN
1,8178544,NO REASON GIVEN
1,8178570,NO REASON GIVEN
1,8178620,NO REASON GIVEN
1,8178898,NO REASON GIVEN
1,8178899,NO REASON GIVEN
0,8179039,NO REASON GIVEN
0,8179116,NO REASON GIVEN
1,8179255,NO REASON GIVEN
1,8179272,NO REASON GIVEN
0,8179283,NO REASON GIVEN
0,8179305,NO REASON GIVEN
1,8179433,NO REASON GIVEN
1,8179473,NO REASON GIVEN
0,8179614,NO REASON GIVEN
1,8179649,NO REASON GIVEN
1,8179665,NO REASON GIVEN
1,8180195,NO REASON GIVEN
1,8180230,NO REASON GIVEN
1,8180287,NO REASON GIVEN
1,8180290,NO REASON GIVEN
1,8180338,NO REASON GIVEN
1,8180379,NO REASON GIVEN
1,8180401,NO REASON GIVEN
1,8180425,NO REASON GIVEN
1,8180457,NO REASON GIVEN
1,8180511,NO REASON GIVEN
1,8180588,NO REASON GIVEN
1,8180807,NO REASON GIVEN
0,8180810,NO REASON GIVEN
1,8180813,NO REASON GIVEN
1,8180813,NO REASON GIVEN
1,8181000,NO REASON GIVEN
1,8181184,NO REASON GIVEN
0,8181308,NO REASON GIVEN
0,8181309,NO REASON GIVEN
1,8181389,NO REASON GIVEN
1,8181390,NO REASON GIVEN
0,8181724,NO REASON GIVEN
1,8181808,NO REASON GIVEN
0,8181892,NO REASON GIVEN
1,8182482,NO REASON GIVEN
1,8182500,NO REASON GIVEN
1,8182529,NO REASON GIVEN
1,8182541,NO REASON GIVEN
1,8182584,NO REASON GIVEN
1,8182638,NO REASON GIVEN
1,8182655,NO REASON GIVEN
1,8182750,NO REASON GIVEN
0,8182811,NO REASON GIVEN
1,8182828,NO REASON GIVEN
1,8182833,NO REASON GIVEN
1,8182836,NO REASON GIVEN
1,8182861,NO REASON GIVEN
1,8182882,NO REASON GIVEN
1,8182921,NO REASON GIVEN
0,8182929,NO REASON GIVEN
1,8182967,NO REASON GIVEN
1,8183080,NO REASON GIVEN
1,8183145,NO REASON GIVEN
1,8183231,NO REASON GIVEN
1,8183322,NO REASON GIVEN
1,8183326,NO REASON GIVEN
0,8183433,NO REASON GIVEN
1,8183515,NO REASON GIVEN
1,8183520,NO REASON GIVEN
1,8183584,NO REASON GIVEN
0,8183588,NO REASON GIVEN
1,8183658,NO REASON GIVEN
1,8183671,NO REASON GIVEN
1,8183679,NO REASON GIVEN
1,8183720,NO REASON GIVEN
1,8183733,NO REASON GIVEN
0,8183787,NO REASON GIVEN
1,8183803,NO REASON GIVEN
1,8183806,NO REASON GIVEN
1,8183832,NO REASON GIVEN
0,8183951,NO REASON GIVEN
1,8183967,NO REASON GIVEN
1,8184012,NO REASON GIVEN
1,8184081,NO REASON GIVEN
1,8184090,NO REASON GIVEN
1,8184434,NO REASON GIVEN
1,8184487,NO REASON GIVEN
1,8184804,NO REASON GIVEN
1,8184822,NO REASON GIVEN
1,8184879,NO REASON GIVEN
1,8184882,NO REASON GIVEN
1,8184965,NO REASON GIVEN
1,8184969,NO REASON GIVEN
1,8185019,NO REASON GIVEN
1,8185024,NO REASON GIVEN
1,8185177,NO REASON GIVEN
1,8185230,NO REASON GIVEN
1,8185230,NO REASON GIVEN
1,8185238,NO REASON GIVEN
1,8185435,NO REASON GIVEN
1,8185443,NO REASON GIVEN
1,8185459,NO REASON GIVEN
1,8185474,NO REASON GIVEN
1,8185493,NO REASON GIVEN
0,8185531,NO REASON GIVEN
0,8185543,NO REASON GIVEN
1,8185545,NO REASON GIVEN
1,8185546,NO REASON GIVEN
1,8185551,NO REASON GIVEN
1,8185589,NO REASON GIVEN
1,8185702,NO REASON GIVEN
1,8185719,NO REASON GIVEN
1,8185733,NO REASON GIVEN
0,8185797,NO REASON GIVEN
1,8185806,NO REASON GIVEN
1,8185828,NO REASON GIVEN
1,8185882,NO REASON GIVEN
0,8185920,NO REASON GIVEN
1,8185935,NO REASON GIVEN
1,8185958,NO REASON GIVEN
1,8186139,NO REASON GIVEN
1,8186491,NO REASON GIVEN
1,8186498,NO REASON GIVEN
1,8186507,NO REASON GIVEN
1,8186566,NO REASON GIVEN
1,8186584,NO REASON GIVEN
1,8186619,NO REASON GIVEN
1,8186676,NO REASON GIVEN
1,8186698,NO REASON GIVEN
1,8186702,NO REASON GIVEN
1,8186720,NO REASON GIVEN
1,8186745,NO REASON GIVEN
1,8186789,NO REASON GIVEN
1,8186998,NO REASON GIVEN
0,8187013,NO REASON GIVEN
1,8187015,NO REASON GIVEN
1,8187020,NO REASON GIVEN
1,8187106,NO REASON GIVEN
1,8187226,NO REASON GIVEN
1,8187676,NO REASON GIVEN
1,8187737,NO REASON GIVEN
1,8188125,NO REASON GIVEN
1,8188365,NO REASON GIVEN
1,8188373,NO REASON GIVEN
1,8188377,NO REASON GIVEN
1,8188451,NO REASON GIVEN
0,8188461,NO REASON GIVEN
0,8188479,NO REASON GIVEN
1,8188605,NO REASON GIVEN
1,8188701,NO REASON GIVEN
1,8188713,NO REASON GIVEN
0,8188764,NO REASON GIVEN
1,8188823,NO REASON GIVEN
1,8188852,NO REASON GIVEN
1,8188871,NO REASON GIVEN
1,8188875,NO REASON GIVEN
0,8189015,NO REASON GIVEN
1,8189034,NO REASON GIVEN
1,8189149,NO REASON GIVEN
0,8189284,NO REASON GIVEN
1,8189523,NO REASON GIVEN
1,8189523,NO REASON GIVEN
1,8189581,NO REASON GIVEN
1,8189585,NO REASON GIVEN
1,8189627,NO REASON GIVEN
1,8189655,NO REASON GIVEN
1,8189762,NO REASON GIVEN
0,8189769,NO REASON GIVEN
1,8189784,NO REASON GIVEN
1,8189812,NO REASON GIVEN
1,8189833,NO REASON GIVEN
0,8189935,NO REASON GIVEN
0,8189939,NO REASON GIVEN
1,8189984,NO REASON GIVEN
0,8190038,NO REASON GIVEN
1,8190233,NO REASON GIVEN
1,8190624,NO REASON GIVEN
1,8190682,NO REASON GIVEN
1,8190707,NO REASON GIVEN
1,8190817,NO REASON GIVEN
1,8191065,NO REASON GIVEN
1,8191255,NO REASON GIVEN
1,8191268,NO REASON GIVEN
1,8191420,NO REASON GIVEN
1,8191500,NO REASON GIVEN
1,8191513,NO REASON GIVEN
0,8191636,NO REASON GIVEN
1,8191649,NO REASON GIVEN
0,8191664,NO REASON GIVEN
0,8191665,NO REASON GIVEN
1,8191666,NO REASON GIVEN
1,8191723,NO REASON GIVEN
1,8191770,NO REASON GIVEN
1,8191838,NO REASON GIVEN
1,8191900,NO REASON GIVEN
1,8191994,NO REASON GIVEN
0,8192018,NO REASON GIVEN
1,8192034,NO REASON GIVEN
1,8192205,NO REASON GIVEN
1,8192238,NO REASON GIVEN
0,8192256,NO REASON GIVEN
1,8192273,NO REASON GIVEN
1,8192394,NO REASON GIVEN
1,8192409,NO REASON GIVEN
1,8192429,NO REASON GIVEN
1,8192429,NO REASON GIVEN
1,8192488,NO REASON GIVEN
1,8192501,NO REASON GIVEN
1,8192513,NO REASON GIVEN
1,8192515,NO REASON GIVEN
1,8192530,NO REASON GIVEN
1,8192580,NO REASON GIVEN
1,8192601,NO REASON GIVEN
1,8192610,NO REASON GIVEN
1,8192613,NO REASON GIVEN
1,8192619,NO REASON GIVEN
1,8192635,NO REASON GIVEN
1,8192637,NO REASON GIVEN
1,8192687,NO REASON GIVEN
1,8192731,NO REASON GIVEN
1,8192744,NO REASON GIVEN
1,8192847,NO REASON GIVEN
1,8192913,NO REASON GIVEN
1,8192933,NO REASON GIVEN
1,8192948,NO REASON GIVEN
0,8192973,NO REASON GIVEN
1,8193036,NO REASON GIVEN
1,8193038,NO REASON GIVEN
1,8193042,NO REASON GIVEN
1,8193043,NO REASON GIVEN
1,8193045,NO REASON GIVEN
1,8193406,NO REASON GIVEN
1,8193406,NO REASON GIVEN
1,8193427,NO REASON GIVEN
1,8193468,NO REASON GIVEN
1,8193470,NO REASON GIVEN
1,8193504,NO REASON GIVEN
1,8193507,NO REASON GIVEN
1,8193509,NO REASON GIVEN
1,8193552,NO REASON GIVEN
1,8193553,NO REASON GIVEN
0,8193841,NO REASON GIVEN
1,8194236,NO REASON GIVEN
1,8194403,NO REASON GIVEN
1,8194438,NO REASON GIVEN
1,8194493,NO REASON GIVEN
1,8194555,NO REASON GIVEN
1,8194606,NO REASON GIVEN
1,8194607,NO REASON GIVEN
1,8194641,NO REASON GIVEN
1,8194982,NO REASON GIVEN
1,8195006,NO REASON GIVEN
1,8195186,NO REASON GIVEN
1,8195325,NO REASON GIVEN
1,8195349,NO REASON GIVEN
1,8195362,NO REASON GIVEN
1,8195379,NO REASON GIVEN
1,8195389,NO REASON GIVEN
1,8195433,NO REASON GIVEN
1,8195469,NO REASON GIVEN
1,8195539,NO REASON GIVEN
1,8195545,NO REASON GIVEN
1,8195571,NO REASON GIVEN
1,8195650,NO REASON GIVEN
1,8195993,NO REASON GIVEN
1,8196192,NO REASON GIVEN
1,8196243,NO REASON GIVEN
1,8196274,NO REASON GIVEN
1,8196484,NO REASON GIVEN
1,8196533,NO REASON GIVEN
0,8196543,NO REASON GIVEN
1,8196751,NO REASON GIVEN
1,8196810,NO REASON GIVEN
1,8196883,NO REASON GIVEN
0,8196886,NO REASON GIVEN
1,8196961,NO REASON GIVEN
1,8196971,NO REASON GIVEN
1,8197005,NO REASON GIVEN
1,8197037,NO REASON GIVEN
1,8197072,NO REASON GIVEN
1,8197078,NO REASON GIVEN
1,8197145,NO REASON GIVEN
1,8197207,NO REASON GIVEN
1,8197220,NO REASON GIVEN
1,8197276,NO REASON GIVEN
0,8197321,NO REASON GIVEN
1,8197328,NO REASON GIVEN
1,8197333,NO REASON GIVEN
1,8197482,NO REASON GIVEN
1,8197488,NO REASON GIVEN
1,8197536,NO REASON GIVEN
1,8197549,NO REASON GIVEN
1,8197729,NO REASON GIVEN
1,8197926,NO REASON GIVEN
1,8198078,NO REASON GIVEN
0,8198108,NO REASON GIVEN
1,8198138,NO REASON GIVEN
1,8198215,NO REASON GIVEN
0,8198328,NO REASON GIVEN
1,8198347,NO REASON GIVEN
1,8198355,NO REASON GIVEN
0,8198454,NO REASON GIVEN
1,8198473,NO REASON GIVEN
1,8198487,NO REASON GIVEN
0,8198489,NO REASON GIVEN
1,8198592,NO REASON GIVEN
1,8198606,NO REASON GIVEN
0,8198615,NO REASON GIVEN
1,8198621,NO REASON GIVEN
1,8198631,NO REASON GIVEN
0,8198636,NO REASON GIVEN
1,8198743,NO REASON GIVEN
0,8198750,NO REASON GIVEN
1,8198810,NO REASON GIVEN
1,8199102,NO REASON GIVEN
0,8199120,NO REASON GIVEN
0,8199211,NO REASON GIVEN
1,8199247,NO REASON GIVEN
1,8199254,NO REASON GIVEN
1,8199280,NO REASON GIVEN
1,8199284,NO REASON GIVEN
0,8199408,NO REASON GIVEN
1,8199509,NO REASON GIVEN
1,8199531,NO REASON GIVEN
1,8199626,NO REASON GIVEN
1,8199696,NO REASON GIVEN
1,8200171,NO REASON GIVEN
1,8200551,NO REASON GIVEN
1,8200551,NO REASON GIVEN
1,8200583,NO REASON GIVEN
1,8200763,NO REASON GIVEN
1,8200798,NO REASON GIVEN
1,8200798,NO REASON GIVEN
1,8200815,NO REASON GIVEN
1,8200822,NO REASON GIVEN
1,8200976,NO REASON GIVEN
1,8201051,NO REASON GIVEN
1,8201069,NO REASON GIVEN
1,8201076,NO REASON GIVEN
1,8201266,NO REASON GIVEN
0,8201354,NO REASON GIVEN
0,8201444,NO REASON GIVEN
1,8201461,NO REASON GIVEN
1,8201465,NO REASON GIVEN
1,8201503,NO REASON GIVEN
1,8201521,NO REASON GIVEN
1,8201579,NO REASON GIVEN
1,8201593,NO REASON GIVEN
1,8201616,NO REASON GIVEN
1,8201655,NO REASON GIVEN
1,8201709,NO REASON GIVEN
1,8202034,NO REASON GIVEN
1,8202049,NO REASON GIVEN
1,8202101,NO REASON GIVEN
1,8202141,NO REASON GIVEN
1,8202217,NO REASON GIVEN
0,8202376,NO REASON GIVEN
1,8202403,NO REASON GIVEN
1,8202524,NO REASON GIVEN
1,8202679,NO REASON GIVEN
1,8202686,NO REASON GIVEN
1,8202697,NO REASON GIVEN
1,8202723,NO REASON GIVEN
1,8202741,NO REASON GIVEN
1,8202780,NO REASON GIVEN
1,8202781,NO REASON GIVEN
1,8202896,NO REASON GIVEN
1,8202934,NO REASON GIVEN
1,8202946,NO REASON GIVEN
1,8202949,NO REASON GIVEN
1,8202949,NO REASON GIVEN
1,8203010,NO REASON GIVEN
1,8203192,NO REASON GIVEN
1,8203213,NO REASON GIVEN
1,8203252,NO REASON GIVEN
1,8203254,NO REASON GIVEN
1,8203263,NO REASON GIVEN
1,8203272,NO REASON GIVEN
0,8203292,NO REASON GIVEN
1,8203346,NO REASON GIVEN
1,8203421,NO REASON GIVEN
0,8203518,NO REASON GIVEN
1,8203620,NO REASON GIVEN
1,8203679,NO REASON GIVEN
1,8203725,NO REASON GIVEN
1,8203931,NO REASON GIVEN
1,8203997,NO REASON GIVEN
1,8204022,NO REASON GIVEN
0,8204044,NO REASON GIVEN
0,8204049,NO REASON GIVEN
1,8204052,NO REASON GIVEN
1,8204057,NO REASON GIVEN
1,8204057,NO REASON GIVEN
1,8204062,NO REASON GIVEN
1,8204096,NO REASON GIVEN
0,8204102,NO REASON GIVEN
1,8204113,NO REASON GIVEN
1,8204137,NO REASON GIVEN
1,8204190,NO REASON GIVEN
1,8204194,NO REASON GIVEN
1,8204204,NO REASON GIVEN
1,8204234,NO REASON GIVEN
1,8204238,NO REASON GIVEN
1,8204300,NO REASON GIVEN
1,8204448,NO REASON GIVEN
1,8204461,NO REASON GIVEN
1,8204472,NO REASON GIVEN
1,8204482,NO REASON GIVEN
1,8204485,NO REASON GIVEN
1,8204516,NO REASON GIVEN
1,8204543,NO REASON GIVEN
1,8204592,NO REASON GIVEN
0,8204630,NO REASON GIVEN
1,8204636,NO REASON GIVEN
1,8204641,NO REASON GIVEN
1,8204852,NO REASON GIVEN
1,8204870,NO REASON GIVEN
1,8204940,NO REASON GIVEN
1,8204962,NO REASON GIVEN
1,8204968,NO REASON GIVEN
1,8204975,NO REASON GIVEN
1,8205031,NO REASON GIVEN
0,8205075,NO REASON GIVEN
1,8205122,NO REASON GIVEN
0,8205132,NO REASON GIVEN
1,8205184,NO REASON GIVEN
0,8205313,NO REASON GIVEN
1,8205332,NO REASON GIVEN
1,8205413,NO REASON GIVEN
1,8205441,NO REASON GIVEN
1,8205769,NO REASON GIVEN
1,8205774,NO REASON GIVEN
1,8205811,NO REASON GIVEN
1,8205831,NO REASON GIVEN
1,8205887,NO REASON GIVEN
1,8205986,NO REASON GIVEN
1,8205996,NO REASON GIVEN
0,8206021,NO REASON GIVEN
1,8206022,NO REASON GIVEN
1,8206095,NO REASON GIVEN
1,8206109,NO REASON GIVEN
1,8206119,NO REASON GIVEN
0,8206126,NO REASON GIVEN
1,8206184,NO REASON GIVEN
